# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = tmphate1ayn_model
# start_datetime = 2022-03-05 18:14:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/4p/0qz7dp9d0z77llrj1f8zbg1w0000gn/T/tmpc6s5sv7i/zicss1ai.json
# init = 2 (Default)
# random
#   seed = 12460
# output
#   file = /Users/patryktomaszewski/studies/bachelor1/data analitycs/Data-Analytics-labs/Lab 1 - Python review/results/bern_1-20220305191452_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-12.5059,0.789405,1.15816,2,3,0,15.7083,0.638205
-12.836,0.912807,1.15816,1,3,0,12.8792,0.53914
-12.5633,0.980588,1.15816,1,3,0,12.9063,0.66906
-13.1848,0.836198,1.15816,1,3,0,13.3924,0.498505
-12.9224,0.775333,1.15816,2,3,0,14.5547,0.727925
-13.2266,0.835663,1.15816,2,3,0,14.3671,0.494435
-13.8766,0.801424,1.15816,1,1,0,14.0417,0.442309
-14.9381,0.703342,1.15816,1,1,0,15.2621,0.380949
-12.7862,1,1.15816,2,3,0,14.2074,0.54647
-12.634,1,1.15816,2,3,0,12.7601,0.574168
-13.9032,0.79885,1.15816,2,3,0,14.0624,0.797952
-12.7936,0.920716,1.15816,2,3,0,14.7221,0.712522
-12.5327,0.982163,1.15816,1,3,0,12.8229,0.604841
-12.5105,1,1.15816,2,3,0,12.529,0.644008
-12.5105,0.36377,1.15816,1,3,0,15.2595,0.644008
-12.5309,0.997138,1.15816,2,3,0,12.5336,0.60573
-13.6488,0.737999,1.15816,1,3,0,13.6746,0.458699
-13.1677,1,1.15816,1,1,0,13.6478,0.500211
-13.7494,0.820039,1.15816,1,1,0,13.9024,0.451267
-16.487,0.410713,1.15816,1,1,0,16.6295,0.315845
-13.8555,1,1.15816,1,1,0,15.8095,0.44376
-16.7187,0.713448,1.15816,2,3,0,16.8761,0.307667
-13.408,1,1.15816,1,1,0,15.677,0.478032
-13.6806,0.911328,1.15816,1,1,0,13.9478,0.456308
-12.5753,0.962819,1.15816,2,3,0,13.9237,0.672621
-12.6165,0.941534,1.15816,2,3,0,12.9042,0.682871
-12.5469,0.896918,1.15816,2,3,0,13.2287,0.66352
-12.587,0.987914,1.15816,1,1,0,12.5945,0.675786
-12.5538,1,1.15816,1,1,0,12.5872,0.665985
-12.5042,1,1.15816,1,3,0,12.5423,0.63347
-13.386,0.676483,1.15816,2,3,0,14.298,0.479923
-14.1598,0.769363,1.15816,1,1,0,14.3625,0.423878
-13.0061,1,1.15816,1,1,0,13.8304,0.517528
-12.5808,1,1.15816,1,1,0,12.8645,0.587614
-13.0273,0.931553,1.15816,2,3,0,13.0284,0.515112
-13.2026,0.94184,1.15816,1,1,0,13.3541,0.496763
-13.0025,1,1.15816,1,1,0,13.2743,0.517945
-14.4295,0.615679,1.15816,1,1,0,14.4782,0.407894
-13.7548,1,1.15816,1,1,0,14.534,0.450876
-12.6322,1,1.15816,1,3,0,13.3739,0.574556
-12.5243,1,1.15816,1,1,0,12.597,0.609154
-12.5092,0.949208,1.15816,2,3,0,12.758,0.620295
-12.9498,0.88849,1.15816,1,3,0,12.9672,0.524215
-12.8292,1,1.15816,2,3,0,13.0005,0.540107
-12.6314,1,1.15816,2,3,0,12.7753,0.686074
-12.8146,0.982862,1.15816,2,3,0,12.8286,0.715265
-13.4087,0.946207,1.15816,2,3,0,13.4501,0.47797
-13.4072,1,1.15816,1,1,0,13.7141,0.478098
-12.5139,0.922557,1.15816,2,3,0,13.8511,0.646975
-12.6356,0.842309,1.15816,2,3,0,13.3421,0.573801
-12.5256,1,1.15816,2,3,0,12.627,0.65431
-12.8544,0.910286,1.15816,1,3,0,12.9475,0.536564
-12.6599,1,1.15816,2,3,0,12.797,0.691672
-12.9152,0.908821,1.15816,2,3,0,13.2884,0.528523
-13.7506,0.910818,1.15816,2,3,0,13.7647,0.789854
-13.8658,0.974442,1.15816,1,1,0,14.161,0.796025
-13.0153,1,1.15816,2,3,0,13.6798,0.737397
-12.5096,0.915404,1.15816,2,3,0,13.6233,0.619904
-12.5255,0.983669,1.15816,2,3,0,12.5805,0.608473
-12.5255,0.652945,1.15816,1,3,0,13.906,0.608473
-12.5312,0.969243,1.15816,2,3,0,12.6536,0.605572
-12.5158,0.980027,1.15816,2,3,0,12.6156,0.614506
-12.5507,0.995169,1.15816,2,3,0,12.5541,0.66491
-12.8154,0.89419,1.15816,2,3,0,13.1901,0.715372
-12.5099,0.945732,1.15816,2,3,0,13.1585,0.619633
-13.1539,0.839867,1.15816,1,3,0,13.1814,0.501599
-12.9074,0.758714,1.15816,2,3,0,14.5888,0.726286
-12.6702,1,1.15816,1,1,0,12.8577,0.693567
-12.5744,1,1.15816,1,1,0,12.6507,0.672363
-12.7573,0.754524,1.15816,2,3,0,14.0115,0.707506
-13.3084,0.953888,1.15816,2,3,0,13.3186,0.761876
-13.3084,0.726784,1.15816,1,1,0,14.4185,0.761876
-12.5648,1,1.15816,2,3,0,13.2006,0.592527
-12.5138,0.996075,1.15816,1,3,0,12.576,0.646941
-13.0681,0.829907,1.15816,2,3,0,13.48,0.510594
-12.5733,0.774495,1.15816,2,3,0,14.1588,0.589838
-12.8386,0.914975,1.15816,1,1,0,12.8423,0.538767
-13.2675,0.95947,1.15816,2,3,0,13.2688,0.758833
-12.5519,1,1.15816,2,3,0,13.1783,0.59695
-12.5051,0.990748,1.15816,2,3,0,12.6009,0.626545
-13.2192,0.845315,1.15816,2,3,0,13.5039,0.755099
-12.797,1,1.15816,1,1,0,13.1313,0.712972
-12.6118,1,1.15816,1,1,0,12.753,0.681812
-13.1164,0.899579,1.15816,1,3,0,13.1164,0.746613
-12.7278,1,1.15816,1,1,0,13.0256,0.703133
-12.606,1,1.15816,1,1,0,12.7061,0.680473
-12.7534,0.744252,1.15816,2,3,0,14.2256,0.551643
-12.7534,0.902778,1.15816,1,1,0,13.0008,0.551643
-12.8679,0.987296,1.15816,2,3,0,12.9352,0.534726
-12.571,0.978615,1.15816,1,3,0,12.9487,0.671379
-12.571,0.345159,1.15816,1,3,0,15.708,0.671379
-12.8211,0.964534,1.15816,2,3,0,12.8669,0.541271
-12.6603,1,1.15816,1,1,0,12.7993,0.568524
-12.528,0.790793,1.15816,2,3,0,13.7269,0.655555
-12.9709,0.898625,1.15816,1,3,0,12.9846,0.733006
-12.5192,0.980886,1.15816,1,3,0,12.9538,0.612205
-12.5192,0.767425,1.15816,1,3,0,13.3745,0.612205
-12.5319,0.998621,1.15816,2,3,0,12.5351,0.605227
-12.5136,0.870439,1.15816,2,3,0,13.1491,0.616204
-13.0975,0.719755,1.15816,2,3,0,14.0181,0.744962
-12.8398,1,1.15816,1,1,0,13.0812,0.718417
-12.5222,0.983791,1.15816,1,3,0,12.8428,0.610355
-13.6179,0.726557,1.15816,1,3,0,13.921,0.782257
-12.6377,1,1.15816,1,3,0,13.357,0.68737
-14.2625,0.691558,1.15816,2,3,0,15.0183,0.417625
-12.9359,1,1.15816,1,1,0,13.8494,0.525922
-12.6181,1,1.15816,1,1,0,12.8396,0.577837
-12.7074,0.794605,1.15816,2,3,0,13.5518,0.559504
-12.7551,0.994672,1.15816,2,3,0,12.8155,0.551363
-12.526,1,1.15816,1,3,0,12.6797,0.608239
-12.5827,0.99266,1.15816,2,3,0,12.5869,0.674639
-13.1813,0.475249,1.15816,2,3,0,16.0697,0.752062
-12.5167,0.967792,1.15816,2,3,0,13.3763,0.649049
-13.2775,0.769333,1.15816,2,3,0,13.855,0.489637
-12.8137,1,1.15816,1,1,0,13.1737,0.542353
-12.632,0.746465,1.15816,2,3,0,14.1695,0.686202
-12.632,0.588971,1.15816,1,3,0,14.3617,0.686202
-12.8468,0.932775,1.15816,2,3,0,13.0941,0.537622
-12.5891,1,1.15816,2,3,0,12.8047,0.676328
-12.5314,0.923079,1.15816,2,3,0,13.0299,0.657186
-13.553,0.774159,1.15816,1,3,0,13.6249,0.778315
-12.6017,1,1.15816,1,3,0,13.303,0.679464
-13.5298,0.765049,1.15816,1,3,0,13.8538,0.467953
-16.7814,0.345676,1.15816,1,1,0,16.8504,0.305507
-12.509,0.799168,1.15816,2,3,0,18.3514,0.620569
-12.5099,0.980669,1.15816,2,3,0,12.5991,0.619565
-12.53,0.993318,1.15816,1,3,0,12.5447,0.656529
-16.3572,0.335043,1.15816,1,3,0,16.8786,0.320577
-12.7923,0.96972,1.15816,2,3,0,16.6493,0.712345
-12.5609,1,1.15816,1,1,0,12.7243,0.668307
-12.5067,0.999509,1.15816,2,3,0,12.5633,0.62362
-12.6062,0.97441,1.15816,1,3,0,12.609,0.580752
-12.7247,0.987018,1.15816,2,3,0,12.7444,0.556453
-12.7247,0.895304,1.15816,1,1,0,12.9782,0.556453
-14.0734,0.64596,1.15816,1,3,0,14.9766,0.806287
-13.4622,1,1.15816,1,1,0,14.0646,0.772534
-12.6677,1,1.15816,1,3,0,13.2443,0.693109
-13.4732,0.847497,1.15816,1,3,0,13.4742,0.773251
-14.6654,0.768593,1.15816,1,1,0,14.7216,0.83096
-12.506,0.939112,1.15816,1,3,0,14.4713,0.624761
-12.5573,0.987842,1.15816,2,3,0,12.5778,0.667127
-12.6647,0.968379,1.15816,1,1,0,12.6691,0.692577
-12.7944,0.963544,1.15816,1,1,0,12.8219,0.712629
-13.2046,0.960943,1.15816,2,3,0,13.2166,0.496566
-14.4277,0.660668,1.15816,1,1,0,14.539,0.407997
-15.943,0.615599,1.15816,1,1,0,16.3781,0.336438
-12.8116,1,1.15816,1,3,0,14.8876,0.542656
-13.9472,0.846898,1.15816,2,3,0,14.0047,0.800169
-13.621,1,1.15816,1,1,0,14.0908,0.78244
-13.2055,1,1.15816,1,1,0,13.6305,0.754017
-12.9937,1,1.15816,2,3,0,13.2474,0.735283
-14.1483,0.752352,1.15816,1,1,0,14.1547,0.809751
-13.4976,1,1.15816,1,1,0,14.1321,0.774828
-12.5062,0.975351,1.15816,1,3,0,13.3763,0.624353
-12.6652,0.958867,1.15816,1,3,0,12.6716,0.567544
-12.808,0.952925,1.15816,1,1,0,12.8436,0.543183
-12.7027,1,1.15816,1,1,0,12.824,0.560365
-12.5398,0.987449,1.15816,1,3,0,12.7456,0.660816
-12.7311,0.915473,1.15816,2,3,0,13.0271,0.703632
-12.7308,1,1.15816,1,1,0,12.7983,0.703587
-12.5414,1,1.15816,1,1,0,12.6741,0.661454
-12.593,0.984483,1.15816,1,1,0,12.598,0.677322
-12.7832,0.945943,1.15816,1,1,0,12.7891,0.711126
-12.7831,0.899967,1.15816,2,3,0,13.5366,0.711111
-12.7831,0.574016,1.15816,1,3,0,14.7516,0.711111
-12.5971,1,1.15816,2,3,0,12.7357,0.678342
-12.6084,0.996637,1.15816,1,1,0,12.6347,0.681035
-13.2851,0.863397,1.15816,1,3,0,13.2883,0.760151
# 
#  Elapsed Time: 0.006 seconds (Warm-up)
#                0.012 seconds (Sampling)
#                0.018 seconds (Total)
# 
